Model,BooleanFeatures,GroupKeywords,BooleanConstraints,FeatureAttributes,GroupCardinality,NumericConstraints,FeatureCardinality,AggregateFunctions,TypeFeatures,StringConstraints,Imports
systems_software-uClibc-Pett2023-2008-06-07_15-19-18,229,228,1701,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-06-27_09-08-44,230,229,1703,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-07-08_02-41-21,230,229,1703,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-08-27_14-59-15,230,229,1702,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-09-15_10-24-22,231,230,1705,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-09-25_12-51-24,231,230,1706,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-10-06_08-55-23,233,232,1715,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-10-17_14-05-53,234,233,1717,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-10-30_08-05-36,234,233,1718,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-11-14_00-35-40,236,235,1720,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-12-29_13-55-44,236,235,1720,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2008-12-31_00-31-38,238,237,1723,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-02-05_07-50-54,239,238,1727,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-02-20_14-37-43,239,238,1731,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-02-24_07-20-53,240,239,1732,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-02-24_18-42-38,239,238,1731,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-03-14_11-30-56,239,238,1734,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-08-01_01-40-34,238,237,1731,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-09-16_10-00-56,239,238,1732,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-09-17_09-29-59,240,239,1733,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-09-26_09-37-45,240,239,1729,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-10-08_16-56-33,242,241,1730,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-10-17_14-45-31,242,241,1728,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-10-28_20-12-54,245,244,1738,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-10-28_20-56-34,245,244,1736,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-09_15-35-16,245,244,1736,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_17-57-37,245,244,1737,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_18-03-00,246,245,1738,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_18-21-10,247,246,1739,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_18-23-41,247,246,1739,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_18-57-32,248,247,1740,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-19_22-36-07,247,246,1742,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2009-11-22_23-54-40,248,247,1743,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-02-16_15-11-07,248,247,1744,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-03-12_14-47-15,245,244,1737,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-03-12_17-06-35,245,244,1736,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-04-02_09-19-24,248,247,1742,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-04-02_10-29-00,248,247,1743,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-04-12_16-38-37,248,247,1744,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-04-14_15-34-22,246,245,1737,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-04-29_17-17-18,250,249,1746,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-09-14_14-36-00,250,249,1746,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-09-15_12-31-22,251,250,1748,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-09-17_13-06-58,252,251,1749,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-09-17_16-13-17,253,252,1753,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2010-11-24_23-02-11,251,250,1748,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-02-24_08-24-43,251,250,1751,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-03-03_18-22-47,251,250,1751,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-03-05_18-10-15,256,255,1817,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-04-20_12-50-38,256,255,1818,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-04-26_14-12-55,256,255,1817,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-07-25_09-09-03,241,240,1335,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-08-26_09-29-52,242,241,1339,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-10-14_14-11-01,242,241,1312,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-10-25_12-28-51,243,242,1313,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-10-27_12-48-31,243,242,1314,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-11-02_16-49-04,244,243,1316,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-11-20_02-47-50,244,243,1316,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-12-22_13-59-24,245,244,1317,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2011-12-22_14-07-08,246,245,1318,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-01-26_15-26-47,246,245,1317,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-04-18_00-09-02,246,245,1317,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-05-21_22-20-04,246,245,1317,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-06-15_14-00-31,246,245,1318,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-06-15_14-00-36,246,245,1312,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-06-15_14-00-37,244,243,1313,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2012-06-15_14-00-44,246,245,1314,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-01-10_10-56-19,249,248,1322,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-02-20_13-45-10,250,249,1402,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-03-14_22-27-19,250,249,1401,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-03-14_22-45-15,253,252,1475,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-04-04_00-25-06,253,252,1475,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-05-19_01-09-07,240,239,1332,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-06-14_10-43-41,240,239,1332,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-08-02_14-04-17,241,240,1333,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-11-06_22-21-59,242,241,1334,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2013-12-20_14-38-23,244,243,1407,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2014-09-09_13-48-45,243,242,1408,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2014-12-12_14-43-55,243,242,1408,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2014-12-12_16-18-12,241,240,1407,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-02-20_11-30-20,247,246,1436,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-02-20_15-41-13,248,247,1437,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-03-24_00-11-21,250,249,1438,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-03-25_23-59-45,248,247,1440,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-03-26_00-50-17,250,249,1441,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-10-09_05-34-32,241,240,992,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-10-12_16-36-26,241,240,994,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-10-16_19-27-26,242,241,1051,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-10-19_01-37-11,243,242,1096,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-10-22_03-52-27,244,243,1158,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-11-03_18-39-11,245,244,1163,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-12-05_21-00-06,236,235,1107,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-12-05_21-12-19,236,235,1105,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2015-12-09_07-53-09,236,235,1104,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-01-01_19-48-17,236,235,1105,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-01-02_16-57-03,236,235,1103,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-01-03_19-22-22,234,233,1097,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-01-25_23-53-18,235,234,1149,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-03-26_23-33-28,236,235,1195,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-05-18_18-41-24,232,231,1172,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-06-01_19-59-03,232,231,1171,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-06-07_04-14-23,231,230,1170,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-06-19_17-52-51,234,233,1172,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-06-30_03-24-42,237,236,1244,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-08-27_19-23-20,239,238,1248,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-09-30_18-43-55,238,237,1246,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-10-16_23-31-56,238,237,1238,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-11-03_20-37-48,238,237,1237,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-11-04_00-03-07,238,237,1234,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-11-27_16-35-32,238,237,1234,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-11-27_22-32-11,236,235,1232,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-11-29_08-38-20,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-14_07-56-05,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-20_19-57-05,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-20_20-51-59,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-21_18-50-24,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-23_07-53-31,235,234,1231,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-29_13-38-09,236,235,1232,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2016-12-31_06-13-53,236,235,1234,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-01-22_10-06-29,236,235,1234,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-01-24_05-14-44,237,236,1235,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-02-01_17-48-38,241,240,1313,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-03-20_18-10-36,238,237,1301,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-04-17_17-51-12,233,232,1253,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-05-14_10-29-09,233,232,1252,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-06-23_23-46-04,234,233,1325,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-11-19_09-20-11,238,237,1411,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2017-12-31_11-12-07,235,234,1404,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-01-02_03-07-47,235,234,1404,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-01-31_18-44-51,233,232,1403,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-03-12_20-11-14,234,233,1481,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-04-17_18-15-58,233,232,1480,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-06-10_06-35-18,234,233,1560,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2018-08-10_16-02-45,234,233,1561,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2019-11-01_00-39-10,234,233,1561,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2019-11-08_03-03-43,234,233,1562,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2020-09-21_13-39-06,234,233,1565,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2020-10-02_19-10-36,235,234,1669,0,0,0,0,0,0,0,0
systems_software-uClibc-Pett2023-2020-12-24_11-54-53,235,234,1670,0,0,0,0,0,0,0,0
systems_software-uCLinux-Berger2013,1851,1850,2468,0,0,0,0,0,0,0,0
systems_software-uCLinux_base-Knüppel2017,380,151,3455,0,0,0,0,0,0,0,0
systems_software-uCLinux_Config-Berger2013,11255,11254,31637,0,0,0,0,0,0,0,0
systems_software-uCLinux_distribution-Knüppel2017,1580,1546,197,0,0,0,0,0,0,0,0
systems_software-uE250-Berger2013,1250,1249,3810,0,0,0,0,0,0,0,0
systems_software-uE250-Knüppel2017,1262,1244,900,0,0,0,0,0,0,0,0
systems_software-vads-Berger2013,1241,1240,3235,0,0,0,0,0,0,0,0
systems_software-vads-Knüppel2017,1253,1235,865,0,0,0,0,0,0,0,0
systems_software-viper-Berger2013,1302,1301,3230,0,0,0,0,0,0,0,0
systems_software-viper-Knüppel2017,1314,1296,894,0,0,0,0,0,0,0,0
systems_software-vrc4373-Berger2013,1248,1247,3104,0,0,0,0,0,0,0,0
systems_software-vrc4373-Knüppel2017,1260,1242,860,0,0,0,0,0,0,0,0
systems_software-vrc4375-Berger2013,1259,1258,3129,0,0,0,0,0,0,0,0
systems_software-vrc4375-Knüppel2017,1271,1253,870,0,0,0,0,0,0,0,0
systems_software-windows-Mendonca2009-7,335,239,108,0,0,0,0,0,0,0,0
systems_software-windows-Mendonca2009-8,461,277,138,0,0,0,0,0,0,0,0
systems_software-XSEngine-Berger2013,1261,1260,3803,0,0,0,0,0,0,0,0
systems_software-XSEngine-Knüppel2017,1273,1255,886,0,0,0,0,0,0,0,0
text-xtext-Mendonca2009,137,136,1,0,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2017-05-22,557,145,1001,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2017-09-28,704,183,1136,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2017-10-20,712,186,1142,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2017-11-20,711,186,1148,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2017-12-22,716,191,1148,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2018-01-23,712,193,1028,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2018-02-20,759,217,1034,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2018-04-23,774,227,1079,1,0,0,0,0,0,0,0
finance-FinancialServices01-Nieke2018-2018-05-09,771,228,1080,1,0,0,0,0,0,0,0
automotive-automotive01-Kowal2016,2513,1368,2833,1,0,0,0,0,0,0,0
e_commerce-e_shop-Lau2006,173,172,0,0,0,0,0,0,0,0,0
security-FRSCS-Mendonca2009,158,70,111,0,0,0,0,0,0,0,0
